Season,DayNum,team_A,team_B,score_A,score_B,margin,result,NumOT,seed_dif,massey_rank_dif,avg_margin_dif,avg_eff_A,avg_opp_eff_A,avg_eff_B,avg_opp_eff_B,avg_thr_per_A,ft_per_A,avg_fg_per_A,avg_fg_a_per_A,avg_thr_a_per_A,avg_to_per_A,avg_blk_per_A,avg_opp_fg_a_per_A,avg_opp_fg_per_A,avg_opp_to_per_A,avg_or_per_A,avg_foul_rec_per_A,avg_foul_per_A,avg_thr_per_B,ft_per_B,avg_fg_per_B,avg_fg_a_per_B,avg_thr_a_per_B,avg_to_per_B,avg_blk_per_B,avg_opp_fg_a_per_B,avg_opp_fg_per_B,avg_opp_to_per_B,avg_or_per_B,avg_foul_rec_per_B,avg_foul_per_B,thr_a_per_dif,tempo_pred,pred_fg_per_dif,pred_or_per_dif
2003,134,1411,1421,84,92,-8,0,1,0,-1.0625,9.208045977011494,1.0289975127956608,0.9911013905561961,1.01102556985153,1.1089012882927316,0.3207207207207207,0.6199524940617577,0.44889159956588204,0.7837914298735457,0.2613953044632311,0.21514327725792212,0.03778786523264876,0.8436680639425435,0.4287467823746502,0.19985448517562593,0.36013270106054135,0.3066609076340316,0.2549297950814001,0.36015325670498083,0.7627677100494235,0.4327684296107408,0.8044212920579902,0.2562053992706006,0.22810099939329784,0.04966704919674919,0.8642216441748647,0.45405669239976143,0.18143595424065398,0.34718378956671425,0.26518410567991946,0.2722841056982593,0.005189905192630517,70.6656896551724,0.020716539990126237,-0.021577527213752834
2003,136,1112,1436,80,51,29,1,0,-15,-150.4485294117647,10.30911330049261,1.1062362621769137,0.917822112656041,1.0263471741120982,0.9579883005882535,0.3505338078291815,0.7014285714285714,0.46356260622590056,0.8529799301423274,0.2591595065692778,0.19013001641891286,0.06534802329632207,0.8455066890193109,0.4083307176189575,0.2174618632374565,0.3940268982477109,0.2860160923962705,0.2327416168028549,0.34075723830734966,0.6578483245149912,0.44637204493637384,0.8449244026971009,0.23312698906368892,0.2128634350672258,0.054187664421222116,0.8390493285062047,0.4135142930766906,0.1941568714411981,0.38001640587181035,0.2714018366345815,0.24100143552915584,0.026032517505588854,71.72450738916257,0.011187068373629871,0.03317413314767492
2003,136,1113,1272,84,71,13,1,0,3,14.294117647058822,-1.8965517241379315,1.0923105544618177,0.9875144242793753,1.0549407982206789,0.9339927664632053,0.31780821917808216,0.6697368421052632,0.4816798952814811,0.8181758269358782,0.18117081119639486,0.2006485998980819,0.07439328981368908,0.7957443286773057,0.4477797771120063,0.22270790632608098,0.39807963911257577,0.3285429610797158,0.27826911851368713,0.3487972508591065,0.6536144578313252,0.43945740965322166,0.8523055939033061,0.2855264182595984,0.19412461753731675,0.08867247170885822,0.8226382320827331,0.4056909521514071,0.2132617381033057,0.36680272311136325,0.2820666741368692,0.26754270922682766,-0.10435560706320354,70.12758620689655,6.68303338300924e-05,0.015615879687219336
2003,136,1141,1166,79,73,6,1,0,5,24.952205882352942,-8.805642633228839,1.0955759931936497,1.0138301619538301,1.1382369240256531,0.9309024072454336,0.3807692307692308,0.7657534246575342,0.5063490902598006,0.7282663843739059,0.2500030869761362,0.25291291718292197,0.06856024104037738,0.8026377198256863,0.4588638473942948,0.2223660398404928,0.3591772694712066,0.3001864125866293,0.2904460322713271,0.3890532544378698,0.6928895612708018,0.49830857274951307,0.8295210878852352,0.2954028219189822,0.19256356758842275,0.08029665257981271,0.8013248443717351,0.4312880549414597,0.24422030836764802,0.33923299232767445,0.2797158322659037,0.24959350140643596,-0.04539973494284599,70.87775600835946,-0.009767637471273793,0.01970091465312962
2003,136,1143,1301,76,74,2,1,1,-1,-13.90625,0.32413793103448274,1.0522702201909626,0.9870883049162897,1.0720284619662492,1.0102751841540831,0.3765182186234818,0.6855123674911661,0.4687409113875391,0.8302073962290987,0.2402941405711792,0.19837387720156394,0.047279269094656844,0.8310020496181804,0.4369524307036496,0.2101948638518177,0.32230993833943067,0.27105446768370134,0.24181153648624604,0.3540740740740741,0.7703583061889252,0.45850711130400307,0.7933143345641084,0.33711198613182886,0.2099404053020475,0.05602523333318435,0.7921770006263268,0.44338397577628574,0.21800207804009114,0.30881329998858464,0.2854006196799453,0.2765729818560293,-0.09681784556064965,69.2237643678161,0.008332672578086064,0.0015356153889843904
2003,136,1140,1163,53,58,-5,0,0,7,1.09375,0.14086021505376323,1.1068226037784747,0.9547340918704516,1.0818831310220454,0.973841095774217,0.384,0.7530040053404541,0.4711515465239159,0.782041727624418,0.24720411231803766,0.20973762554171038,0.04811565826622685,0.771067051967404,0.40997100983414697,0.21808550412231226,0.34346974530368163,0.32663204166469095,0.3214512829494223,0.386411889596603,0.67420814479638,0.4748870469257539,0.8418292318549897,0.21338900836579022,0.2156055452586406,0.11768374692326392,0.8920859263697581,0.3834259064636633,0.18230155418011004,0.40397715712184507,0.26178172341987627,0.25330651569182616,0.03381510395224743,69.66823924731183,-0.01514030188616089,-0.0555414177192064
2003,136,1161,1181,57,67,-10,0,0,11,72.32536764705883,-10.233333333333333,1.0721805931494943,1.0676505389202056,1.1115210659318404,0.9649371927112438,0.3631123919308358,0.7005494505494506,0.5078932197899461,0.7567910695661034,0.16918938795359437,0.2340784607674696,0.07498870586977252,0.8426982636710992,0.45587749196587185,0.1777678423672543,0.3611217919682959,0.30895510823336214,0.3034694824391073,0.35598705501618116,0.7090261282660332,0.4595602761155692,0.8166585997862447,0.279188952857694,0.19055082779694701,0.08887822842813412,0.7836476995762119,0.44065187926426835,0.2419844969076821,0.37510271828475233,0.31319412488931003,0.2907268505187881,-0.10999956490409965,71.44583333333333,0.01655366548638665,-0.014010821519314431
2003,136,1153,1211,69,74,-5,0,0,-1,-0.65625,-3.049539170506913,1.0273426885057215,0.946504105075984,1.1039740693392364,0.9735072695502176,0.3424908424908425,0.6898839137645109,0.4057677155368548,0.8735838816694813,0.30110136522784403,0.15965761055383834,0.07933304104512473,0.8185211899880744,0.3991177123463375,0.20948933462180624,0.3325035970509247,0.30387842264683723,0.2918163267761739,0.3756345177664974,0.7212041884816753,0.4707508138972465,0.7962779423948352,0.2754541316456719,0.2080513015355613,0.06425365222408005,0.8034264159307798,0.4235262506209117,0.213358726032041,0.35811103668884675,0.29872088840306366,0.26855683735702335,0.025647233582172135,67.57164458525347,-0.02028728004290875,0.005520851655874015
2003,136,1228,1443,65,60,5,1,0,-9,-45.5625,7.355913978494623,1.105310964965115,0.9064771816997,1.064491379272105,0.9536950097179315,0.368595041322314,0.7225130890052356,0.484964417287028,0.8178392588301279,0.2934521877308516,0.19144472165674753,0.05690479400637365,0.7981414586913349,0.3775122891835619,0.218911851238914,0.30792411684709226,0.26654550476088795,0.28213839168448707,0.36656441717791416,0.6620795107033638,0.46462121819985713,0.8136755660716436,0.3059334006064693,0.21935249992673095,0.0628663025466509,0.807154154821181,0.43572634393343374,0.22671796581455977,0.3575031976462857,0.28284441270282945,0.2647500705368351,-0.012481212875617709,68.61501344086022,0.03927862691852135,-0.036894855826384854
2003,136,1242,1429,64,61,3,1,0,-13,-84.37316176470588,9.100000000000001,1.094313757586726,0.9018518512281756,1.07768571219249,0.9839275134155241,0.33962264150943394,0.6657458563535912,0.4873331904671726,0.8386153856230257,0.19050261906429714,0.1999524578137169,0.08069024583383463,0.8238226975112124,0.40672578346096844,0.23451296606322788,0.3828504583609496,0.26793652903979465,0.2278900266134015,0.3324175824175824,0.7182866556836902,0.45628551304633425,0.8505223626543337,0.1997789069725496,0.1997817110222494,0.03976351363916582,0.8324542726738475,0.4344403074982655,0.20312410443711512,0.3912384021315118,0.2865514086669302,0.26358972139206405,-0.009276287908252467,67.75375,0.029381100729067744,-0.00024324257462238208
